4169	1	a	hardware stores and suit stores employee people.
8255	1	a	ice is almost everywhere in the antarctica
19188	1	a	he wipes the table every day before having dinner
13808	1	a	cows are bigger than you are
1998	0	a	you don't need to wear a flak jacket to ski
4461	1	a	the fiscal pressures on the welfare state are enormous
8691	1	a	football players sometimes wear gloves on their hands
24659	1	a	there are't doctors in the restaurant.
18406	1	a	lotus seeds can be eaten
22429	0	a	it is illegal to shoot a film in a cinema
8083	1	a	the business rule states that business has no link to traffic accident.
22108	0	a	it's impossible to see polar bears in people garden.
11553	0	a	people cannot keep still when they jump
471	0	a	lions don't live in cold climates like antarctica.
28295	1	a	surgery still have lots of unsolved problems
13479	1	a	the ink was angry with the pen, so it left
11117	0	a	plants are green because they have chlorophyll
22979	0	a	farther distance is a disadvantage
11916	0	a	stones can't be digested by cows
13971	1	a	los angeles has a population of 4 million people while berlin have a population of 3.5 million people.
16942	1	a	a tomato is usually red while knives are usually grey
2639	0	a	usually people don't get upset when they get a full mark on a test.
1991	0	a	an apple cannot be drunk
9953	0	a	a table is where you put things on
27058	1	a	some animals are white to stay warm in winter.
10869	0	a	a goldfish are not a mammal, but a fish.
22761	0	a	museums are places for exhibiting famous paintings and precious artifacts
23318	1	a	stove is too big to write things on.
6947	1	a	dogs can't walk on two paws
2449	0	a	if one is tall enough, he or she should be able to reach the top of the cabinet
14196	1	a	people usually go to the beach on a hot day
10762	0	a	there is no open space within the table to hold the cup
23333	1	a	fire can warm you up, wood can't.
20153	0	a	mirror cannot deliver water like water taps
17865	1	a	coffee is bitter if there is no sugar
5166	1	a	we can wash clothes by washing machine
18721	1	a	it rains, so the fairground must be wet
26584	1	a	the sides of the moon are made of cheese and can be eaten
29973	1	a	the administrator had a sore throat because people were unhappy with the put-off
9655	0	a	turkey is a country and chicken is a bird
9633	0	a	car keys are for locking or unlocking the car rather than calling people
14195	1	a	zone is not interesting for persons.
2819	0	a	smartphones of huge size go against the rule of convenience
8700	1	a	people should protect themselves to avoid achilles tendon when doing strenuous exercise
1521	0	a	the right to have protest demonstration is a reflection of the equality
25465	1	a	space is vast.
29646	1	a	no man on earth is worthy of my sister
21237	0	a	the tree grows outside because it is very tall
3121	0	a	people can't do anything else when they are sleeping
27242	1	a	we have thousands of wire connection in our home
10111	0	a	paint dissolves in water
10156	0	a	a cat's tail does not have the ability to turn on the tv.
13039	1	a	everyone loves pizza
12130	0	a	defecating in public is uncivilized behavior and no one will encourage it
9152	1	a	bathing improves the quality of the sleep in the bedroom
16303	1	a	the sky is covered by purple clouds
25646	1	a	people show kindness about the behaviors of helping others
23626	1	a	eggs can be white or brown but my cat is black
1208	0	a	no baby is able to take a bus alone.
27714	1	a	gas at gas stations is flammable and dangerous for people to handle carelessly.
17230	1	a	dogs do not know the way to school.
7482	1	a	refrigerators and cars can both be made out of metal.
24772	1	a	watching video can help people gain knowledge
10350	0	a	sweaters do not come from cans
13707	1	a	a cat does not talk but a girl can talk.
28185	1	a	passengers may crash on the high way before they access the airport
27034	1	a	the sun is too bright
119	0	a	on earth, gravity usually brings objects back down
7071	1	a	dolphins can be confused for sharks many times.
16050	1	a	it needs so much time to destroy the environment
19382	1	a	in the middle of a class i was called to the principal room
526	0	a	a cat is an animal, therefore she can't sing
20886	0	a	a chandelier cannot be worn as a garment in a train.
29633	1	a	c++ is a universal language for people around the world
10504	0	a	it is not possible to go on water.
19045	1	a	light things can easily float on water
24526	1	a	pills are harmful to our bodies.
29130	1	a	nuclear energy can be used not only as weapons in the war but also to produce electricity
3962	1	a	rocks are not able to pay transit fare
19350	1	a	jane played a role in a movie where she drove fast
8082	1	a	that house is famous for its spaghetti
28234	1	a	asking the citizen to provide id card means the government is unstable
21808	0	a	balloons cannot emit light
21578	0	a	no creatures can be alive in front of the sun
16690	1	a	my aunt's property is not rich because it is small
17499	1	a	air is for breathing and water is for drinking.
22038	0	a	the rules of basketball require playing with hands.
12261	0	a	books are meant to be read, not worn
19540	1	a	sometimes doing housework is treated as a punishment
24791	1	a	providing id card is necessary in some places
21257	0	a	it's unsafe and inefficient to put notes on the leaf.
17832	1	a	rabbits don't have as much power as horses.
22507	0	a	veteran drivers are very familiar with road conditions and will not get lost
10726	0	a	paper is not edible and can't be poured
21599	0	a	a person cannot train to be a violin.
24948	1	a	i had my hair cut after i had parked my car
25759	1	a	the statute of a country is mandatory.
4097	1	a	guitars rest in your lap while pianos rest on a stand.
26520	1	a	the cloudy weather reflected the driver's mood
25494	1	a	houses made of water cannot be shaped.
7766	1	a	the restaurant provides exquisite service.
22458	0	a	generally, apples are sweet or sour, but definitely not spicy
348	0	a	books cannot be eaten because they are not edible
22773	0	a	complaints annoy people, which should not happen at a birthday party
11598	0	a	honesty can't be bought by money
6443	1	a	a ship cannot play the piano with its fingers.
27241	1	a	james son doesn't need a leash on his neck.
14502	1	a	bikini makes girls looks sexy
16065	1	a	students are usually younger than teachers
19176	1	a	life cannot be prolonged indefinitely
18696	1	a	lime and salt have the same color and are white.
12253	0	a	dinosaurs died out long ago
1146	0	a	art museums do not sell fresh fruit
23776	1	a	half a dvds is shaped like the moon so you can't watch the movie.
13455	1	a	president trump is old
29353	1	a	the flower branch of the rose has a sharp spike
17655	1	a	you see a doctor at the hotel
13063	1	a	trains are usually iron while cars are steel.
22854	0	a	animated movies are usually for kids
8909	1	a	ropes can be used to tie up many articles, like pork legs.
23296	1	a	travelling in car is comfortable
11919	0	a	software engineers have no knowledge of architecture
21597	0	a	mount everest is too big to be used as a table cover
587	0	a	bricks are solid not liquid and so cannot be drunk.
885	0	a	water is not used for fuel, water is used to extuinguish.
20692	0	a	square bicycle wheels will not turn.
1368	0	a	the hour hand is the shortest in the clock
15109	1	a	people with colds are more likely to sneeze.
8252	1	a	my friend don't work every day
4327	1	a	diabetics watch more baseball on television.
19479	1	a	strenuous exercise is not conducive to recovery
5796	1	a	snakes hibernate in winter
9678	0	a	logs cannot move
19667	1	a	the steel cup has rusted
18815	1	a	people can go to the cinema and listen to the song in movies
12420	0	a	eating breakfast helps us keep healthy.
7943	1	a	people are glad to see the green light when they come to the cross
15668	1	a	making phone calls can help us get connected with others
155	0	a	they would likely hurt themselves if they threw a knife back and forth.
21470	0	a	people use lift to go up and down not car
18218	1	a	she is full after she ate some food
25250	1	a	the sky looks very beautiful
12729	0	a	friends are people we like to stay with
16558	1	a	a motorbike does not not have any blade part.
18733	1	a	thirteen is not a lucky number in many countries.
15490	1	a	friends would play games together, such as rock-paper-scissors
23447	1	a	cars come in a varitey of colors and walls are nearly always white.
10010	0	a	police station is not a place to sell things
17506	1	a	pants cannot be at a greenhouse
4188	1	a	the tree the tall.
17886	1	a	the terrorist might die in the explosion they created
23470	1	a	reading made by anywhere but swimming is in particular place
16327	1	a	a light cannot close the door
29525	1	a	many girls are crazy about high heels
6714	1	a	laptops are not sold freezed
7100	1	a	the dog might eat toilet paper and get sick
15128	1	a	it's comfortable to wear pajamas.
25165	1	a	falling into boiling water is a funny action that can make other people happy
12389	0	a	no tree can grow strawberries.
465	0	a	tablets has on ink and cannot print.
4798	1	a	potatoes can be eaten in many ways
17573	1	a	a small shop selling blackboards opposite the hospital
9419	1	a	the storm will blow away everything on the ground
5735	1	a	i kick a watermelon with my foot and feel painful after i go home
8668	1	a	in hospitals, there are specific departments for children's' illnesses.
846	0	a	fridge cannot play movies
22967	0	a	people admire those wearing nicely
15679	1	a	opening a locked door is not difficult if you have the right key
10380	0	a	a car is too heavy to throw.
25343	1	a	our bag can be waterproof.
17354	1	a	pumpkins are carved for halloween.
1069	0	a	you can't eat a cell phone
10415	0	a	a movie cannot give you medicine to feel better.
6719	1	a	lunch box is too clear like the camera picture
14436	1	a	stones and bowls are not the same size
24303	1	a	the victim was a very nice person.
9927	0	a	hamsters don't have zippers.
4643	1	a	the indian ocean is the largest ocean on the planet
12888	0	a	college students have different majors
7086	1	a	a shower sponge doesn't have bristles like a toothbrush.
22656	0	a	mercedes-benz is not an animal
16909	1	a	amazon offers a food market for animals
3080	0	a	brushing your teeth can make your teeth cleaner
13591	1	a	spring is the season when leaves start to grow.
8992	1	a	many things will change when people get old
19986	0	a	car's don't give you a medical report of your colon.
26751	1	a	fridge is too small to play
4067	1	a	bodies are usually not included in a keyboard
28090	1	a	some insects sing around the flowers.
9397	1	a	a game may not require a referee
15028	1	a	the duck's legs are short
12947	1	a	orange juice is usually bright orange.
6237	1	a	you need to apply to the bank for credit cards
26953	1	a	paint buckets can renovate rooms
11653	0	a	no phone has a red screen
22018	0	a	lions have no wings
27475	1	a	guns require regular cleaning.
20974	0	a	a hot dog has no dog.
9779	0	a	alcohol in blood badly impact on driving ability
28204	1	a	applying for a visa can be a hard job
25659	1	a	september is followed by october
29169	1	a	the student is liked by his professors
20691	0	a	table can't write bro
181	0	a	corn grows on stalks from the ground.
16578	1	a	horror movies are scary when they represent your worse fear.
16480	1	a	cyclists have to wait for pedestrians in a zebra path
4176	1	a	sinks and cars are made out of metal.
2096	0	a	wild geese fly southward for winter instead of hibernating.
23618	1	a	mustard is not frozen like ice cream.
3107	0	a	sleeping can't help you get off the jet
13832	1	a	some deaf people use machines to help them hear and seeing is very useful in life.
6784	1	a	newspapers are big enough to wrap most food items and flexible to fold
2351	0	a	cartons are recyclable
20999	0	a	dancing does't help his  programming job.
963	0	a	an average person cannot fly to the moon.
10855	0	a	pans are used for cooking.
3953	1	a	guniea pig food goes in the fridge.
7329	1	a	a wallet can be many colors.
230	0	a	clinics are meant for treatment
26989	1	a	elephants can't fly like some insects
20933	0	a	one cannot consume so much water at one time because the stomach does not have enough capacity for it.
21899	0	a	lantern festival is a chinese festival, and santa claus is a western legend.
3278	1	a	there are different types of mobiles
19886	0	a	beaches level of height is zero whereas mountains will always be higher
3311	1	a	theater was too crowded
12922	0	a	a dragon doesn't exist in reality
3846	1	a	the water in a lake is cold and you cant walk on it.
11523	0	a	laugh express happiness
18900	1	a	the is a factory making tires and cotton
28056	1	a	it's fast for people to fly.
3986	1	a	one needs to check wheels of a motor cycle
15611	1	a	the water will freeze if the temperature is below zero degrees
20222	0	a	a car is too big to catch in your hands
4522	1	a	car braking requires water
15578	1	a	i lose the key to my house
22496	0	a	people yawn when they feel tired
10910	0	a	the first thing you do when you teach other people is telling
25655	1	a	if you want to see baseball players, you need to buy the ticket
27741	1	a	banana peels are not fiddle players.
19957	0	a	you can't practice running inside restaurants.
24015	1	a	jello is tasty to eat, while tables are usually not tasty.
22313	0	a	combs can be used to comb hair, not to start a car.
2419	0	a	people will not approve lazy people.
17084	1	a	leaves grow from trees and can't be used for writing
4923	1	a	my patient is an actor
11315	0	a	sour milk is made of milk instead of beer
22827	0	a	a skydiver can't glide in the sea
22573	0	a	humans have two legs.
22704	0	a	candies are sweet and children love sweet things
25050	1	a	my mother uses red lipstick to turn her lips red.
3532	1	a	grocery stores sells perishable items while departmental stores sell non perishable items.
480	0	a	only books are available from library for rentals
9535	1	a	noodles are usually thin strips
23870	1	a	cars are usually black and bicycles are rarely black.
1671	0	a	it is safer to transfer salary to bank than to house.
6873	1	a	it can rain with or without lightning.
28944	1	a	a cat has four legs.
223	0	a	you would not buy popcorn after you have already seen the movie.
15089	1	a	the tank is bigger than the gun target
11289	0	a	sun rises from the east instead of south.
29336	1	a	every changing clouds are beautiful.
10576	0	a	hospitals are rare in rural areas.
16700	1	a	hill have lot of trees
19729	0	a	a tractor is too heavy for one person.
2673	0	a	a man has only two legs.
18393	1	a	a mouth has a tongue and many teeth
25347	1	a	cherry blossom symbolize love and hope.
1503	0	a	if there is a war, soldiers cannot go home
19062	1	a	people like to use hot water to wash their hair
6169	1	a	some people do a lot of intense exercises when they sleep
27303	1	a	shoes can be leather and aardvarks are furry.
7520	1	a	the headphones has a built in speaker and hands do not.
12971	1	a	dictionary is colour full
18654	1	a	people have more shoes than hands
28130	1	a	a dog cannot understand how to shake teeth
8923	1	a	michael jackson is still remembered by many people in 2018 though no concert
2172	0	a	keys have no storage space
3481	1	a	trucks move better on land.
1720	0	a	people cannot remove their liver from their body to schoolbag
9278	1	a	as one of the group which committed a crime he helped find some evidence
5013	1	a	baseball players sometimes have lucky baseball bats.
5715	1	a	only at night can you see the stars sparkling in the sky
10179	0	a	shooting ranges don't sell power tools or other non-firearm related items.
2997	0	a	no debit is a thankful thing
29664	1	a	he was wearing a hat before he washed his hair
21418	0	a	flights will not land in metro station
4258	1	a	the computer could not react in time
17434	1	a	cars have wheels trees don't
18238	1	a	many girls spends lots of time making up everyday
5089	1	a	staying up is harmful to one's health
15201	1	a	nuclear waste is harmful to human health
6990	1	a	sand can dissolve into water.
28325	1	a	people do not know cows' secret.
24802	1	a	people are divided into man and woman
25466	1	a	pipettes are used to absorb liquids.
20626	0	a	deli's do not sell fireworks.
29839	1	a	people can only do indoor activities on rainy days
7709	1	a	the blade on a tape dispenser may cut rope
14937	1	a	the usage of the heater is to make its nearby air hotter
26828	1	a	basketball and tennis are played with a ball
25883	1	a	many people keep pet dogs and expect them to be loyal
2456	0	a	landscape photos cannot be taken at home because there is no landscape at home.
23326	1	a	giraffes can be fun animals to visit at the zoo.
7981	1	a	many people enjoy working alone
22153	0	a	pupils are not allowed to drive.
14531	1	a	cancer can kill people in a very short time
9672	0	a	restaurant is a place to eat and no one prays there
5743	1	a	microwave oven can heat drinks taken from refrigerators
197	0	a	pen is an object to write and does not open door
23641	1	a	horses are alive, cars are machines
29649	1	a	harry loves playing basketball with his body stooped down
26146	1	a	this man cannot jump very far
29922	1	a	the horses and the cowboy love each other
8849	1	a	the sports player likes playing piano
7064	1	a	a newspaper cannot read a sock
25583	1	a	people's hands feel very cold in winter.
26277	1	a	the girl had a pet and she liked her very much
12438	0	a	wood cannot light the cigarette.
25021	1	a	there are millions of creatures on the planet
19035	1	a	people may tremble when they are cold
517	0	a	pigs are not vehicles
21844	0	a	wine will penetrate the paper
22137	0	a	helping students should be praised by teachers.
22905	0	a	microphone is not a character of a person
8500	1	a	the wool can be used to knit sweaters.
27074	1	a	houses are to live in
25753	1	a	people like to sit around the fire in the cold winter because it is warm.
9571	1	a	a fish tank is not a good water container
3131	0	a	the pharmacy doesn't have equipment to do surgery
25731	1	a	lipstick is a common cosmetic
10447	0	a	houses are much bigger than humans and can't be drunk.
1536	0	a	wining the lottery makes people happy
18472	1	a	ordinary pencils' cases are made of wood.
17366	1	a	penguins cannot eat acorns
13969	1	a	platypuses turn into caterpillars.
5066	1	a	fossil energy comes from petroleum
19617	1	a	my friend paid for my ticket because i lost my wallet on the bus
8626	1	a	the heat dissipates quickly on the legs and the sweaters are too warm.
29128	1	a	there are other ways to keep a good figure, such as swimming
29971	1	a	she was having a relaxing time while her colleagues endured a lot of stress
18078	1	a	i will slice my bread after finishing this soup
189	0	a	any human does not have blue skin.
3006	0	a	soup is liquid and can't be washed
7111	1	a	sky is too high and he is afraid of height
6976	1	a	a turkey can not sit at a desk.
14022	1	a	car pools pick up from a number of homes.
15292	1	a	hands can feel pain but shoes can't
20779	0	a	the table is too large and heavier than a beer bottle
10665	0	a	a chainsaw is not a toy.
11190	0	a	making a living in mars is extremely difficult
5687	1	a	keeping your hair clean is important
28913	1	a	oven is a household appliance
27787	1	a	generational differences would cause conflict between the mother and the grandson
19403	1	a	running errands need lots of time
3156	0	a	computers are not desserts
15371	1	a	there are four or five weeks in a month.
9791	0	a	antarctica is usually a very cold place.
11275	0	a	"""hello"" is used when people meet each other"
269	0	a	a driven car is lager than a hand luggage.
902	0	a	pianos do not have strings.
10080	0	a	you can't write with a carrot.
21884	0	a	tiger is too enormous
7975	1	a	the moon revolves around the earth
19752	0	a	cinemas will never ask you to show your passport
13733	1	a	arsenic, cyande and lye don't taste good
19361	1	a	ignorant people don't usually read the news
4503	1	a	crystal only took a copy of the license to the gun shop
15422	1	a	people like the baby to laugh but not shout
4749	1	a	the classroom is capable for containing dozens of students
25160	1	a	eating books cannot make one full
17265	1	a	canned soup can not be eaten with a spoon.
21869	0	a	basketball is too huge
15291	1	a	there are too many people on the basketball court.
26238	1	a	jefferson was speaking too loudly that many people asked him to shut up
21341	0	a	if one don't know how to solve a problem, they cannot answer it
19557	1	a	stove is not a modern heat source
4353	1	a	gold is used to build some electronics unlike cereal
23643	1	a	a fish is an animal.
2341	0	a	a little baby cannot get food, water, and money by him(her)self
14416	1	a	alcohol is more expensive than syrup.
21945	0	a	tigers are carnivores
1898	0	a	playing a lot can't improve his handwriting
15309	1	a	in holidays, people like to travel outside
17416	1	a	green is a color
12674	0	a	blush is from inside while lipstick needs to be applied
23941	1	a	televisions show pictures and fingers do not.
20322	0	a	it's impossible to touch the moon
10106	0	a	a lion is a wild animal and is not a meal to eat
19989	0	a	a cafeteria only feeds people.
16682	1	a	road is use for fast move for vehicles
6444	1	a	cars work on land so fish would not survive long
1580	0	a	eyes is a part of our body,so it can't be stolen
6876	1	a	a dog cannot leap over a bicycle
8558	1	a	cold medicine can cure diseases.
1929	0	a	the black color means the banana is broken and we could have diarrhea when we eat it
26021	1	a	there are many plants in the botanical garden.
16295	1	a	danis wants to control the washing machine with his smartphone
2665	0	a	drinking too much beer only makes people vomit.
27546	1	a	coffee contains caffeine which can increase heart rate
19822	0	a	every girl has to have two boobs due to biology
22623	0	a	teachers are not the only source where children can receive knowledge.
1279	0	a	coffee helps people stay awake and will not help sleeping
16952	1	a	cars may be used to view elephants on a safari
17787	1	a	it is hot everywhere in summet.
13895	1	a	ham and feet both have skin
24435	1	a	an oven can heat wine
19849	0	a	fruits like apple have seeds but meats are seedless.
26154	1	a	a globe is a ball with different colors
10067	0	a	opening the window would let more wind in.
5983	1	a	it's a long history that human drink alcohol.
2971	0	a	the stone is too hard for that
21361	0	a	the sun is very bright during the day
29514	1	a	flies and mosquitoes are pests so people hat them.
10047	0	a	cows are living creatures that are too big for trash cans
5033	1	a	doorknobs are usually very small.
