2773	0	a	you should bring your own bags to the grocery store.
5154	1	a	phones grow on trees
4854	0	a	the teacher was very angry that i was late for school again and again
5333	1	a	he put a fly in the fridge.
9656	1	a	you can gather energy by taking exercise
2572	0	a	the naughty boy pushed me into water
5656	1	a	the dog walked into the sky.
6036	1	a	she made a trash can to her mother.
168	0	a	he drove his car down the street.
4636	0	a	swimmers in swimming competitions usually need to wear swimsuits
6030	1	a	amy got a bath on her literature paper.
9174	1	a	junk food is good for our body.
2400	0	a	that person is on a wheel chair thus he have to use the lift when going upstairs
9464	1	a	she took off socks and washed her hands
5409	1	a	i drove my car into my hand luggage.
10387	1	a	they saw the film in cooker
17012	0	a	jack saw a panda in the zoo
5350	1	a	texas is a small state.
4754	0	a	he grew up one year older after every birthday
17708	0	a	she chose a bench beside the duck pond
18279	0	a	the steak is cooked in a pan.
10557	1	a	she took to sea in a colander.
9354	1	a	i had a sweet dream when i was awake yesterday
18757	0	a	i like to swim in the cool water
19066	0	a	the moon cannot produce light
5349	1	a	he drives a rocket in the road
7430	1	a	people can stop breathing
11217	1	a	only humans can fly
384	0	a	he was unhappy in his job and decided to try and find a new place to work.
8175	1	a	the remote control charges the cell phone.
14716	1	a	i applied for the job to relax
495	0	a	i went to the bank to deposit my money
15376	0	a	during winter people set bonfire at home
7876	1	a	jack keeps still when he jumps from a building
16476	0	a	he ate a hamburger for dinner.
4497	0	a	after one year of exercise he became strong
3516	0	a	frogs like to eat flying insects in the air
10225	1	a	a library contains tons of drinks
15698	0	a	he lifted a small barbell.
275	0	a	he made a model plane with match sticks
3202	0	a	mobile phones will shut down without charging.
7771	1	a	my aunt's pumpkin was so ordinary, it won an award.
10878	1	a	the thunderstorm is sexy.
17369	0	a	the eagle fly away before people catch it
6181	1	a	she cooked bacon in the sink.
19893	0	a	i can lift gym equipment easily
15241	0	a	since my friend is a recovering alcoholic, she only drinks sodas at restaurants.
19840	0	a	my daughter was terrified when she menstruated for the first time
3960	0	a	i don't have three heads and six arms
17775	0	a	bicycles will continue to play important roles in our society
17410	0	a	one can use oven to make popcorn easily at home
11971	1	a	god is all powerless
14460	1	a	bears stay underwater during hibernation
19778	0	a	i used the leaves to pack the pork
19574	0	a	jones lost some weight and his clothes fit loosely
18040	0	a	we can borrow money in a bank
8269	1	a	bottle is peeping at others.
586	0	a	he puts a tiger in the cage.
7062	1	a	heroin is good for people
2517	0	a	did you miss the bus?
9998	1	a	you are cooking the music
8842	1	a	boiled water keeps me refreshed and eliminates my fatigue.
8045	1	a	the students teach the teachers at school
14367	1	a	the teacher praised me for being late
238	0	a	people built temple to worship god
675	0	a	she placed the vegetables into the fridge.
15657	0	a	jeff walked into the store
2451	0	a	people can not stop breathing
19087	0	a	pandas have only two colors on their appearance
17109	0	a	elephants carry goods with their long trunks
548	0	a	i rode the bus to work.
8067	1	a	my cat cooked a delicious meal
1198	0	a	violins are used to play music.
4613	0	a	human beings should not destroy the environment
13121	1	a	you can live in a fireplace
7048	1	a	you are likely to find a bomb in a building
13335	1	a	he's eating eggshells.
16969	0	a	people love beautiful things
6961	1	a	nancy used a soap dish to carry lunch to her company
8260	1	a	he clings to the tree with a stick
5408	1	a	shoes are worn on hands
8837	1	a	theory alone makes perfect.
4587	0	a	taylor upgraded her computer hardware for a better experience
10996	1	a	she came to dance class in a flamingo.
9338	1	a	smoking can make people healthier
6284	1	a	take that bottle and write down your number
16154	0	a	she put oranges in the fridge.
9035	1	a	birds can only fly
18377	0	a	he wiped things with toilet paper.
13417	1	a	jessie likes to bathe in honey water
15379	0	a	men are called males
8934	1	a	if there is the sun in the sky, usually we can also see the moon
2608	0	a	you can buy tomato plants at the nursery
19591	0	a	the burglar broke into my house without awakening me up
11632	1	a	he played a beautiful melody with his lemon.
3664	0	a	parents often reward their children for behaving well
8392	1	a	jan drinks perfume every day.
7607	1	a	he got his winter jacket from the fridge
13828	1	a	grandma is 200 years old this year
3408	0	a	chinese characters have partial radicals
5982	1	a	an umbrella can be used as protection against fire
4368	0	a	i put my laptop into my suitcase before departure
2686	0	a	the airplane lifted from the aircraft carrier
6955	1	a	a bowl used for cutting salad
19487	0	a	students like it when teachers let them go early
12226	1	a	the turtle has a shorter life than a dog
5004	1	a	i swim under a tap
11884	1	a	jon's friends all hate him.
12738	1	a	she has a blue and green panda
5623	1	a	i put dirty utensils in the wasing machine.
3016	0	a	rainbow is in seven kind of colors
2255	0	a	one of the things you do when you wage war is kill people
10848	1	a	the lake is filled with orange juice.
19990	0	a	earth is located in the solar system
7821	1	a	i saw a tree walking yesterday
5150	1	a	a spaceship is a way to get from one side of a water way to another.
17599	0	a	it is customary to offer a drink to guests
15543	0	a	he sat on the chair.
17904	0	a	the man was showing off a wristwatch, he was trying to hock it for drug money
4280	0	a	she runs in sneakers
7289	1	a	the hat on his ass is beautiful
12955	1	a	he saw a strawberry in black color
13083	1	a	an elephant flies in the sky
18093	0	a	the rainbow will appear after the rain
9736	1	a	people in the desert don't need water
19887	0	a	you may cook food well by following a recipe
2666	0	a	the owner of the store was sweeping his floor when i walked in
14787	1	a	we can use fabricated data in scientific researches
19488	0	a	he bought his new coat at the clothing store
670	0	a	the dog barks all day long
3542	0	a	i like to use my mobile phone to talk to my friends in the distance.
16814	0	a	he made green paint with blue and yellow paint.
3126	0	a	the stars in the sky are beautiful
15548	0	a	she brushed her hair with a comb.
19263	0	a	i can't play badminton alone.
8594	1	a	we often bathe in the sand.
8029	1	a	carrots love rabbits
1209	0	a	i plan on taking a vacation to new york.
3829	0	a	a pumpkin grows on the pumpkin vine
17924	0	a	there are a lot of patients in the hospital
1499	0	a	the grass will grow around the concrete.
8373	1	a	tom's cutting vegetables with sticks.
14412	1	a	the fire was caused by a glass of water
8830	1	a	he smiles when he gets mad.
12749	1	a	air pollution is an serious disease
14325	1	a	he likes to travel by cat.
3206	0	a	we use the keyboard to enter text.
11914	1	a	a cat swept the floor.
19234	0	a	mobile phones can be used when they have electricity.
9402	1	a	it takes me 3 seconds to read the book
11602	1	a	he went to a party last night and studied too much.
6945	1	a	a person wants enough mummy to take care of his family.
14691	1	a	grass is a common material for a bowl
4043	0	a	the largest area on earth is the ocean
8294	1	a	bear invented the light bulb
358	0	a	jhone have a pet cat
5254	1	a	he made real contact lenses with match sticks
5453	1	a	the children played in the fridge
9907	1	a	the egg splattered after i boiled it
1588	0	a	the king put the crown on his head.
6175	1	a	water can be stored in dvds
18183	0	a	grandfather uses meet to make bait
11503	1	a	primary school teachers worry about their students' grandparents.
15476	0	a	he blew air in the balloon to make it big
5502	1	a	he put the pizza in the furnace.
13080	1	a	"we use ""talk big"" to describe a person talks something important"
13805	1	a	the official was accused of integrity.
15078	0	a	taking a walk in the park can be good for your health
6741	1	a	all cars have a combustion engines
3037	0	a	smuggling is illegal
2697	0	a	he wanted to touch her belly to feel the baby moving
13847	1	a	he planted corn in water
8335	1	a	human beings can absorb solar energy
13371	1	a	running is a disease
13444	1	a	cars sail on water.
15628	0	a	the ice cream melt in the sun.
413	0	a	i put the car seat in the car.
13119	1	a	the dog can spread its tail
12264	1	a	fish likes cats
17152	0	a	when you want to pee, you should go to the toilet
3068	0	a	the color of the sea is blue
19689	0	a	if you don't know how to cook it, you can follow a recipe
9395	1	a	mary sits at the closet and begins reading
598	0	a	a piece of paper is for writing words.
18218	0	a	fireflies can shine
8836	1	a	money can solve every single problem that people encounter.
2990	0	a	most people work at sunrise and rest at sunset
6922	1	a	the effect of speaking is getting exercise
14632	1	a	she often competes with her classmates who are much worse than her
133	0	a	he bought chicken to cook food
18000	0	a	the lights were installed in the plane for a safe landing
4009	0	a	corgi is a dog
449	0	a	a fish has gills to breathe under water.
13930	1	a	huge glaciers can be seen at the equator.
16240	0	a	i took my backpack to school.
1579	0	a	he used a cotton swab to clean his ears.
18083	0	a	doing sports more makes one lose weight
9508	1	a	judy used an earpick to clean between her teeth
17250	0	a	people watch television for entertainment
7761	1	a	my brother took miranda out on a date to the planet neptune.
1359	0	a	the football player caught a football.
2070	0	a	bicycle has two wheels
13503	1	a	my father was ill, so i went to the bar to see him.
560	0	a	he floated a red balloon to space.
18587	0	a	there will be many ponds in the jungle.
3116	0	a	tom is eating with his mouth.
11526	1	a	dan parked his plane in the street.
17443	0	a	the racer drives extremely fast in the field
12819	1	a	daniel inherited his good looks from his stepfather.
13510	1	a	rabbits can climb trees.
6376	1	a	the pitcher threw dynamite to the catcher.
11428	1	a	the ball likes to chase the dog.
17542	0	a	he loves this song so much that he plays it over and over again
6344	1	a	my father married my mother in his mother's womb
19005	0	a	during holidays, there are many tourists in the scenic spot
6179	1	a	i am afraid of floating while swimming
3526	0	a	twins may have the same interests.
19122	0	a	don't take other people's things without permission
19723	0	a	today i forgot to bring my chopsticks and couldn't have lunch
6941	1	a	crying is a very happy thing
7552	1	a	all lions are required to attend the meeting
15748	0	a	mountain bears eat salmon
19468	0	a	people burnt coals for warmth in the past
1560	0	a	earth is the only human inhabitable planet.
4949	0	a	he is so hungry that he eats up the whole hamburger
11900	1	a	i put my notes on the stone.
19206	0	a	fish cannot live without water.
15363	0	a	boiling water is hot.
3994	0	a	cooking is not easy for children
13908	1	a	children don't need to be accompanied by an adult when traveling outside.
2816	0	a	monkeys hang out on tree tops
11846	1	a	a cupcake is a large cake
6123	1	a	he drives a horse.
3355	0	a	he's drinking milk tea.
19032	0	a	be careful when the machine is running, because it is dangerous.
9322	1	a	we can ignore the frustration education.
9825	1	a	washing your car is for keeping it fast
889	0	a	eating lots of fresh fruits and vegetables is good for you.
8412	1	a	bicycles need oil
15439	0	a	he checked the time in watch
10861	1	a	he tripped over a hippo on the sidewalk.
7634	1	a	i'm just making the sauce for the oxygen
12601	1	a	go to the hospital and ask a policeman to come here
8206	1	a	normal people drink eight glasses of drinks a day.
19436	0	a	she goes traveling on holidays
7059	1	a	a person wants to drink cool, dirty water.
9712	1	a	you need hardware or software to surf the internet
6950	1	a	cotton is a sugar often used to make clothes
9788	1	a	he won a prize as best thief
541	0	a	my first car was bought from a car shop in douglasville, georgia.
15850	0	a	a baseball bat hits the baseball.
9456	1	a	the turtle broke the eggs it laid on land
5064	1	a	a landscape is a painting or a photograph which focuses on the face of a person
1427	0	a	the sun is a star
3482	0	a	wood can be used to build ships.
16102	0	a	news paper is a printed publication consisting of folded sheets and containing news
3378	0	a	watches can show time
16824	0	a	the suspect is tried in the court.
12840	1	a	my sister thinks her favorite color is red, but she is wrong.
17308	0	a	boats can float in water
10827	1	a	loud sound can give our ears superpowers.
16741	0	a	coffee is served hot
1702	0	a	the moon is smaller than the earth.
9724	1	a	wine cellars are not just for drinking
6805	1	a	she drank 10 liters of water.
17923	0	a	a car is faster than a bike
18824	0	a	the weather will influence the crops.
10610	1	a	a person who is studying at a university or other place is called teacher
8113	1	a	jane wore a basketball today.
17092	0	a	a plumber can fix a faucet
15560	0	a	bread is typically a main ingredient of a sandwich
12614	1	a	when a plane begins to take off or land, its passengers should fasten their seat chairs
6033	1	a	the city of new york has many mountains.
1438	0	a	he lifted the trumpet to his lips and blew into it to play music
15239	0	a	they were playing football in the ground
8394	1	a	cats like to catch lions.
10513	1	a	she get permission to her mother to swim in the mountain top
16613	0	a	the hot coffee burnt my mouth
9083	1	a	i can make a snowman in summer.
3249	0	a	the doctor listens to the heartbeat with a stethoscope.
19482	0	a	alice go to the bathroom for excretion
17628	0	a	it happened that my father's friend was the manager of the hotel, so we could have better rooms
15437	0	a	if you study you pass the exams
1093	0	a	she put the shirt in the washing machine.
7181	1	a	they will make cats.
5049	1	a	she brushed her teeth with a truck.
9568	1	a	i threw away some unnecessary contents and the drawers became cluttered
6084	1	a	i went on a trip to saturn.
7578	1	a	she feeds the baby with a table
13804	1	a	they are going to continue to operate factories that are uneconomic.
17208	0	a	you are likely to find a heifer in a barnyard
8720	1	a	the room is so hot, so he opens the heater
4464	0	a	harry jumps high to throw the basketball into the basket
347	0	a	her favorite hobby is to swim in the pool.
11615	1	a	she walked a mile on the sun.
19244	0	a	rabbits run very fast.
10258	1	a	people ride bikes to travel far in a short time
19996	0	a	human will starve to death without eating
500	0	a	we need save his life with two pints of blood.
13519	1	a	we can find mars on the map of the world.
12006	1	a	the cat gets some gold.
17993	0	a	due to the lack of salary and training, octavian will no longer have the loyalty from his mercenary
11314	1	a	i put my bedroom in my clock.
18523	0	a	the moon revolves around the earth
10032	1	a	the book eats
7951	1	a	he play the piano by mouth
13928	1	a	we are asking people to support companies that use child labor.
9873	1	a	college students usually learn the same courses
11944	1	a	we have dinner at noon
1809	0	a	the car drove down the road.
3494	0	a	electric cars need to be recharged to drive
16346	0	a	she loves drinking milk everyday
11115	1	a	airplanes can fly backwards.
14612	1	a	most boys make up
18952	0	a	he has a good reputation because he often helps others.
19433	0	a	the fire was caused by a lighted cigarette
5682	1	a	the sun is too cold
14793	1	a	my heads hurt
6156	1	a	roger throws a couch for his dog.
7704	1	a	it is not pleasant experience on young people's first day on moon
19165	0	a	he is a passionate person, so he is very popular.
8233	1	a	pilots drove the tank.
6316	1	a	i have a table made of jello.
19878	0	a	plants develop from seeds
18644	0	a	if you want to get good grades, you'd better study hard
9147	1	a	there are many deserts in the arctic.
17851	0	a	lenny wished his sister didn't have to go everywhere with him.
18264	0	a	the potala palace is a famous building in tibet.
1289	0	a	food is often prepared and eaten in the kitchen.
19380	0	a	man and nature should live in harmony.
14721	1	a	tomato paste is common in the bathroom
16537	0	a	the lady bought a ham from the grocery store.
6793	1	a	the piano was sick.
17622	0	a	go to the hospital and ask a doctor to come here
1016	0	a	if you want to call a friend, you need a telephone.
16211	0	a	you go to the doctor if you get sick.
4117	0	a	i'm glad i got 100 on the english test.
5713	1	a	many innocents will get arrested soon
5081	1	a	i broiled a gluten-free cake.
8153	1	a	he lit the cigarette with water
18487	0	a	there are many fish in the lake.
24	0	a	the fish swam in the ocean.
18745	0	a	he can not stand spicy food, so he picks all the chilies out of the dish
11327	1	a	i frequently go on water.
12426	1	a	taking one's own chopsticks to office is better
14450	1	a	the dog sits there without even a mew
10501	1	a	calculating numbers in different ways is called biology.
19527	0	a	fred turned up the volume of the radio
3358	0	a	the key can be unlocked.
724	0	a	he drove his car to work.
12882	1	a	my mom always asked me to take a vote after the meal in my sick and painful years
14414	1	a	i fly to paris to see the statue of liberty
4324	0	a	trees can be planted on the land.
12382	1	a	the aircraft stopped by the platform
2363	0	a	high tuition is the reason why so many students are reluctant for not choosing schools in the us
1154	0	a	i drank coffee this morning.
11702	1	a	the giraffes ate the pizza growing from the tree
5474	1	a	i went to the vegetable market to deposit my money.
15591	0	a	my brother eat ice creams
18387	0	a	heart is a human organ.
12642	1	a	the butcher prescribed a medicine to worm my puppy
8339	1	a	jhn is writing with a box
2041	0	a	detergent is for washing clothes
1403	0	a	he smoked a cigar.
18887	0	a	we should not laugh loudly in public places.
10484	1	a	the movie was fun to read
121	0	a	i typed something on the keyboard
12917	1	a	the bicycles use electric power
12399	1	a	the astronauts all died because the spaceship just ran out of money
13858	1	a	the bulb has been used for a long time, so it has become brighter
11425	1	a	my to-do list is packed! 1) water cell phone bill on time.
14221	1	a	bananas are sour.
1456	0	a	the leaves fell from the tree onto the ground.
7080	1	a	monet is a physicist
14905	1	a	frogs will die with enough water
5294	1	a	she collected stones to build a bonfire
17196	0	a	you are likely to find seahorse in ocean
3648	0	a	he jumped into the water to save the drowning kid
17839	0	a	yesterday cannot be changed, because it already happened.
5224	1	a	she took the wardrobe out of the clothes
5557	1	a	the monkey teach math
12988	1	a	eyes are used to hear things
9466	1	a	he stretched out on the economy class of the flight
17524	0	a	surgery develops as time passes
17291	0	a	something you might do is hold a phone when you play the game
3495	0	a	we need to pay to take the train.
13518	1	a	terrorism protects world peace
19473	0	a	he writes his homework on the notebook
6240	1	a	she went to the market to sell her rotten milk
8264	1	a	he cut his hair by hand
5627	1	a	my brother eat fire
8856	1	a	dolphin is a land mammal which is very intelligent and often friendly towards humans.
7648	1	a	the sea water is mainly composed of sugar and water
312	0	a	i saw a man carrying a baby.
4932	0	a	leo had an infection so she took antibiotic
11993	1	a	people can enrolled in middle school are younger than people enrolled in elementary school
12211	1	a	chocolate can be made from gold bar
2329	0	a	since the time is running out, he chose taxi instead of taking bus to the airport
5253	1	a	she drank air from her water-bottle
3988	0	a	the fruit ripened in autumn
8177	1	a	cut paper with glue.
16350	0	a	he gave the dog a bath
16629	0	a	the horse jumped over the fence.
6757	1	a	i always have beer for breakfast.
3683	0	a	people could not live without food
16626	0	a	the kitten slept on his bed.
6705	1	a	he parked the car on the roof
7527	1	a	no wonder people say that computers are taking over the restaurant.
18033	0	a	doctors work in the hospital
2294	0	a	drinking will make driving dangerous
3672	0	a	he put on his shoes with his hands
11745	1	a	a boat floats on air.
14265	1	a	he is 12 years old and he is an adult now
1528	0	a	i like to go for long walks.
10560	1	a	my mother was in the trunk of my car all through my trip from new york to new jersey.
11521	1	a	lee parked his bus in the driveway.
19606	0	a	the boy murmured his reply when his mother told him to whisper
19744	0	a	tom hunted a bear in the forest
9498	1	a	james liked his car for a long time everyday
14264	1	a	he cleaned the table with sandpaper
12652	1	a	lip balm is a moisturizer especially made for your scalp
16644	0	a	my dog ate my homework
3578	0	a	you should wear more clothes when you feel cold.
5112	1	a	he bought plate to cook food
11585	1	a	he put a dog in the fridge
3097	0	a	camels can travel in the desert
13224	1	a	body lotion protects our hands.
306	0	a	to cook pasta you need a pot, water and a stove.
4569	0	a	bosh realized he forgot something when he looked at his list
12813	1	a	only insect mothers can make milk for their babies.
12726	1	a	our team felt so much disappointment after our victory
16036	0	a	the quarterback tossed the ball at the beginning of the play.
1292	0	a	he brushed his teeth with his toothbrush.
7474	1	a	workers are ordered to wear underwear in order to keep themselves safe
3360	0	a	john is writing with a pen.
1343	0	a	i kissed my wife on her lips.
19797	0	a	i'm writing code on the computer
2311	0	a	he moved the book shelf into the trunk of his car
18321	0	a	he's playing with a computer.
17	0	a	he planted cucumber seeds in the garden.
18003	0	a	bob closed his mouth and watched tv with his parents
5764	1	a	he's cleaning his clothes in the dishwasher
3862	0	a	during the race, mr. taylor talks to the driver using a headset.
11546	1	a	tomorrow the sun will cool his skin.
12134	1	a	you can use a holding bay to delete an item
2473	0	a	the pianist earned applause in the hall
3755	0	a	my mother is older than me
697	0	a	people want to see a band perform at the superbowl
6134	1	a	christopher columbus sailed to north america with three ships: the toyota, the pontiac, and the mazda.
15669	0	a	with the remote she changed the tv channel in her living room
14451	1	a	he walks in from the wall
106	0	a	a child can close a door.
3078	0	a	potatoes grow in the ground
13160	1	a	farmers use water to extract oil
128	0	a	curtains stop light from entering the room.
4630	0	a	dieting is a way to lose weight
3535	0	a	i like to go to the library to read books.
14156	1	a	you should run when you feel tired.
14932	1	a	the girl politely declined the hamburger because she liked fast food
6647	1	a	my wife put a house in the oven.
18940	0	a	he likes swimming in the lake nearby.
13307	1	a	people fight with cups
16164	0	a	tomatoes are grown on farms and in gardens.
8560	1	a	birds usually sleep on the ground.
12420	1	a	our ancient sailors found america continent by bus
6399	1	a	a cow is eating meat
19961	0	a	i need some cash so i went to the bank
8237	1	a	mineral water can be used to blow bubbles.
19254	0	a	he is a farmer and good at cultivating crops
11123	1	a	she went to the hair salon to get her teeth fixed.
13023	1	a	my parents feed their house every day
4329	0	a	you can sign up for a tour group to travel.
6365	1	a	she smelled the moon.
12735	1	a	conditioner is still the best way i know of cleaning my hair
6051	1	a	he bought a new apple for the car.
2916	0	a	jack jumps off the cliff
3728	0	a	my mother gave birth to me
10798	1	a	the last thing you do when you play chess is to become chess.
9628	1	a	this plate tastes very good
142	0	a	if she is dead she won't be buying anything any more.
12718	1	a	this afternoon we went to the museum for a workout
5575	1	a	birds fly using their feet.
15052	0	a	the sun shines bright in the day
1350	0	a	she used her right arm to lift the box.
18032	0	a	oil can be found in the underground
14799	1	a	sailors work on the land
19770	0	a	i'm looking for a postman to mail the letter
7388	1	a	those students love this place so much, they are happy to say farewell
10427	1	a	she eats metal things to be alive
19720	0	a	i used my second hand to lift my coat
16499	0	a	flounder is a type of fish.
19692	0	a	children can't learn to read until they reach a certain age
13535	1	a	when you are injured, you should go to a hotel for treatment.
18391	0	a	toothpaste cleans the mouth
13886	1	a	a swarm of bees walked into the garden.
7767	1	a	on a freezing day, a glass of ice will soon become a glass of water.
18430	0	a	bob treats dogs as pets.
8019	1	a	eating some glass every day is good for your health
6286	1	a	i grind kidney beans to prepare a cappucino
4882	0	a	a bed can rest a person
7464	1	a	the employees feel sleepy because the lighting is too bright
9537	1	a	he found cash of one million dollars in his wallet
19531	0	a	he wrote a letter on a typewriter
1774	0	a	the toolbox made the floor shake when dropping it.
14050	1	a	wintersweet blossoms in summer
303	0	a	the little boy climbed the tree.
19849	0	a	music is a form of art
9267	1	a	he washed his hands with charcoal
15725	0	a	he caught a ball in his hands
11816	1	a	oscar ate the tire
198	0	a	going to work is for making money.
15187	0	a	he saw a spider web
18260	0	a	we need to take an umbrella when it rains.
9781	1	a	you don't need to try out products when you shop online
10259	1	a	there was a house made of paper.
7569	1	a	i got a job at a restaurant and worked as a writer
17298	0	a	if you want to take a course then you should go the registration office
3720	0	a	i can touch the stone
17095	0	a	neptune is farthest from the sun in the solar system
12299	1	a	the professor write on the beach with his pen
8415	1	a	we need bread on rainy days.
1387	0	a	he gave his cat some milk
6166	1	a	he put the guniea pig in the fridge.
6014	1	a	she parked her banana in the garage.
15750	0	a	you are likely to find a sidewalk in a mall.
6613	1	a	jennifer lost her voice because she slept for too long.
19874	0	a	language changes slowly as time goes by
3152	0	a	rainbow is produced on rainy days
13250	1	a	the classroom assigns homework to the students.
7878	1	a	he got excited when his friends betrayed him
15521	0	a	teacher teaches lessons by her mouth
17268	0	a	when sungura and fox emerged, all the animals gasped.
19052	0	a	8-year-old tom can ride a bike already
4632	0	a	concentration improves learning efficiency
2665	0	a	i have to make the bed after i get up
18418	0	a	pipette used to absorb liquids.
2939	0	a	as he gets cold, his mother asks him to drink more hot water
14249	1	a	locusts are beneficial insects.
8831	1	a	recreation centers provide people with a wide range of great exhibits.
13472	1	a	bees eat pollen to produce money
18227	0	a	mary stayed at home for ten days.
